,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
7694669,2013-05-08 20:09:33,37,1,69,844,22970,,936018,0,1,9,2013-08-28,2013-08-31,5,0,2,8743,1,0,3,6,144,24,2
11127143,2014-12-27 02:12:05,18,2,119,0,47263,,805673,0,0,3,2014-12-29,2014-12-31,2,0,1,20116,6,0,1,3,5,1701,85
11125410,2014-09-08 05:30:15,32,1,62,31,43912,,800362,0,0,9,2014-11-22,2014-11-24,2,0,1,8792,1,0,1,0,34,55,46
7314035,2014-03-19 06:47:15,2,3,80,38,52486,,1060934,0,1,9,2014-03-20,2014-03-24,2,0,1,1556,1,0,1,5,100,1474,46
20878471,2014-05-29 20:03:36,13,1,46,327,37584,320.20799999999997,401567,0,1,0,2014-06-09,2014-06-13,2,0,2,8213,1,0,4,6,68,275,17
28446958,2013-08-26 18:24:38,24,2,3,71,36693,,210534,0,0,9,2013-12-25,2014-01-02,2,0,2,8242,1,0,3,3,171,61,33
22080232,2014-11-13 08:46:34,2,3,66,467,33199,120.6246,845367,1,0,2,2015-01-16,2015-01-17,2,0,1,12189,6,0,1,2,50,637,50
33561620,2014-05-07 01:36:46,2,3,66,174,16634,302.0017,791881,0,0,9,2014-05-20,2014-05-21,2,0,1,8254,1,0,8,2,50,365,91
22886292,2014-03-01 14:47:58,18,2,119,0,27731,,179657,0,0,3,2014-04-01,2014-04-04,2,0,1,8282,1,0,3,3,126,232,10
32600165,2014-01-14 03:20:32,11,3,205,135,36086,2560.1606,283626,0,1,9,2014-06-29,2014-07-05,2,0,1,11938,1,0,1,4,8,126,65
30679338,2014-08-09 14:01:03,2,3,215,646,51733,5950.6658,1176356,0,0,3,2014-08-17,2014-08-20,6,1,3,21142,6,0,2,6,204,941,44
21820078,2013-03-01 14:20:50,2,3,66,321,47535,1008.5144,1130207,0,0,1,2013-03-02,2013-03-04,2,0,1,25057,6,1,1,2,50,1142,7
32939845,2014-12-19 01:09:13,2,3,66,174,35675,5532.0326,67386,0,0,9,2015-01-09,2015-01-26,2,0,1,8821,1,0,1,6,17,30,43
26759658,2014-12-12 14:10:05,2,3,66,311,15538,1198.7661,360010,0,0,0,2015-01-21,2015-01-22,4,2,1,11353,1,0,2,2,50,699,18
16118193,2013-11-06 14:44:10,2,3,66,220,14656,1168.8483,818287,0,0,9,2013-11-12,2013-11-14,2,0,1,20460,1,0,1,4,13,1531,29
19036469,2014-07-05 14:41:07,23,1,1,427,18514,717.6706,1170782,0,0,5,2014-07-08,2014-07-09,1,0,1,8224,1,0,1,6,135,278,82
34381973,2014-07-28 10:15:40,35,2,70,47,38002,,1101462,0,0,5,2014-08-29,2014-09-03,1,0,1,8788,1,0,2,6,77,2,2
25009428,2013-08-05 18:40:57,2,3,66,220,2086,2178.719,878030,0,1,0,2013-09-12,2013-09-15,3,0,1,8250,1,0,1,2,50,628,54
32790655,2014-01-18 12:23:14,34,3,205,330,54138,1454.2254,844547,0,0,9,2014-04-10,2014-04-20,4,4,1,8268,1,0,1,2,50,682,18
29425427,2013-08-24 18:12:58,2,3,66,337,10053,2324.3966,326318,1,0,0,2014-03-01,2014-03-08,4,0,1,9147,1,0,1,2,50,367,16
19914292,2013-08-22 11:51:28,24,2,3,50,5700,,1186596,0,0,9,2013-09-03,2013-09-05,1,0,1,43204,6,0,1,3,106,106,82
32813257,2014-10-31 19:41:57,2,3,66,447,14289,158.0773,933672,0,0,2,2014-12-28,2014-12-29,2,0,1,8250,1,0,1,2,50,628,88
5489613,2014-10-22 14:10:58,2,3,66,174,18037,8735.9168,983732,0,0,9,2014-12-22,2014-12-24,2,0,1,22688,1,0,1,3,104,45,36
22909823,2014-01-09 12:40:17,2,3,66,258,18236,1461.9559,297213,0,1,1,2014-04-30,2014-05-03,2,0,1,14882,1,0,1,4,8,1401,44
19475676,2013-05-09 17:03:02,23,1,1,184,28154,4111.1328,1160172,0,0,9,2013-05-14,2013-05-17,1,1,1,8287,1,0,2,2,198,397,97
7492281,2013-05-01 17:51:28,2,3,66,293,17552,884.8357,328072,0,0,1,2013-06-16,2013-06-21,2,0,1,44045,3,0,1,2,50,701,83
16367643,2013-04-26 10:12:23,2,3,66,442,19744,83.0677,269112,0,0,0,2013-04-27,2013-04-28,2,0,1,12201,6,0,1,2,50,409,68
15671237,2014-07-03 14:26:11,2,3,66,246,995,2828.4537,860917,0,0,2,2014-08-02,2014-08-03,2,0,1,8214,1,1,1,2,50,649,40
21651414,2013-08-06 21:17:56,37,1,69,551,27998,,531505,0,1,9,2014-04-02,2014-04-08,2,0,1,635,1,0,3,3,162,1039,82
7834740,2014-10-22 05:25:44,2,3,194,38,42328,,104331,0,0,9,2014-10-27,2014-10-30,3,0,1,6573,6,1,1,3,171,61,11
32890936,2014-12-16 20:45:45,34,3,205,354,8502,,1160235,1,0,9,2015-03-05,2015-03-08,2,0,1,15093,1,0,1,2,50,679,42
17450597,2014-09-23 14:02:26,2,3,66,448,30687,3862.1466,623608,0,1,9,2014-11-07,2014-11-13,1,0,1,8213,1,0,3,6,68,275,25
15137836,2014-02-17 06:36:33,2,3,66,442,35390,7934.2704,631581,0,0,9,2014-06-29,2014-06-30,1,2,1,8822,1,0,3,3,130,91,11
20868221,2013-06-19 19:13:38,2,3,230,395,36062,,367626,0,0,9,2013-08-14,2013-08-16,1,0,1,22869,6,0,3,4,93,2085,82
34420969,2014-01-22 12:14:22,2,3,66,153,20706,2854.9589,17241,0,0,9,2014-04-24,2014-04-29,2,0,1,8855,1,0,1,2,50,213,26
1458439,2014-10-08 20:01:50,2,3,66,174,26232,0.8871,1056453,0,0,9,2014-11-08,2014-11-15,2,0,1,14138,6,0,1,2,50,1230,83
17652288,2014-06-25 10:18:56,2,3,66,462,52482,153.8725,1157136,0,0,9,2014-06-26,2014-06-27,1,0,1,4852,3,0,2,2,50,660,83
6354587,2013-08-29 15:33:58,11,3,205,155,8177,7738.9218,847669,0,0,9,2013-10-26,2013-10-27,2,1,1,8184,6,0,1,0,63,1258,69
6708488,2013-09-15 09:44:51,2,3,66,474,8657,1758.4177,564269,1,1,9,2013-12-31,2014-01-05,2,0,1,8791,1,0,1,4,8,110,66
27811313,2014-12-07 08:49:14,11,3,205,135,41447,,922913,0,0,9,2014-12-22,2014-12-23,2,0,1,20841,6,0,1,3,182,68,57
3005962,2013-05-24 12:57:36,34,3,205,354,41495,1954.8161,584469,0,1,9,2013-08-03,2013-08-08,4,0,2,12206,6,0,2,2,50,628,79
36981833,2013-07-07 21:34:40,2,3,66,174,24103,2119.9188,1120019,0,0,1,2013-08-31,2013-09-06,2,0,1,8791,1,0,1,4,8,110,89
16486975,2014-08-29 06:59:11,11,3,205,135,36086,94.0965,568652,0,0,0,2014-08-30,2014-08-31,2,0,1,26466,6,0,1,2,198,1625,13
4947572,2014-02-05 18:05:38,2,3,215,553,11431,,771323,0,1,1,2014-02-19,2014-02-22,2,0,1,8250,1,0,1,2,50,628,84
31918102,2014-12-08 14:36:01,34,3,205,385,41066,1858.8285,806687,0,1,9,2015-01-14,2015-01-20,2,0,1,8791,1,0,1,4,8,110,65
13794444,2013-04-06 11:34:07,2,3,66,184,26602,808.4913,373950,1,0,9,2013-04-06,2013-04-07,2,0,1,12261,6,0,2,2,50,412,39
36261930,2013-05-18 13:51:33,2,3,66,325,50016,964.5685,880339,0,1,9,2013-06-01,2013-06-06,1,0,1,8278,1,0,1,2,50,368,59
1866109,2013-10-28 15:46:19,11,3,205,354,48951,3945.185,1048303,1,0,9,2014-07-21,2014-07-25,2,2,1,8285,1,0,1,6,21,32,3
21429247,2014-09-15 10:46:42,33,2,194,38,42328,,992507,0,0,5,2015-01-08,2015-01-13,2,0,1,8242,1,0,6,3,171,61,16
14966921,2014-12-07 09:16:54,2,3,206,169,40251,,150324,0,0,9,2015-01-23,2015-01-24,1,1,1,8253,1,0,1,6,70,19,68
2187676,2014-11-16 18:40:31,2,3,66,442,28643,866.2446,761346,0,0,9,2014-12-24,2014-12-31,2,2,1,44253,8,0,1,2,50,682,34
10053713,2014-07-13 14:14:32,2,3,66,442,52439,169.2813,290506,0,0,5,2014-07-18,2014-07-20,3,0,1,26938,6,0,1,2,50,1261,91
35277235,2013-09-15 15:38:42,2,3,66,435,42986,51.1903,712870,0,0,2,2013-09-21,2013-09-22,2,0,1,17859,1,0,1,2,50,427,89
8359682,2014-12-05 00:13:29,24,2,3,62,29088,,468292,0,0,9,2015-04-04,2015-04-05,3,1,2,8250,1,0,1,2,50,628,51
27312230,2014-02-05 12:12:03,2,3,66,356,22202,2441.926,734952,0,0,5,2014-02-18,2014-02-20,2,0,2,13422,4,0,1,2,50,675,18
30941511,2014-05-21 20:15:14,2,3,66,442,35390,819.4908,629533,0,1,3,2014-05-23,2014-05-26,2,0,1,11938,1,0,5,4,8,126,92
37162219,2014-04-29 22:40:58,2,3,66,174,21177,1082.3834,626771,0,0,2,2014-07-04,2014-07-06,2,0,1,8288,1,0,1,2,198,399,68
2861244,2014-03-28 10:47:43,2,3,66,174,5938,5725.8581,202542,0,0,9,2014-04-13,2014-04-17,2,0,2,21232,1,0,2,6,204,1781,67
37160741,2014-01-26 18:01:07,2,3,66,448,27538,,623157,1,0,9,2014-04-13,2014-04-18,4,3,1,11319,1,0,1,2,50,681,90
30509593,2014-08-31 08:23:58,2,3,66,325,12730,1625.7154,722195,1,0,0,2014-10-23,2014-10-29,2,1,1,8265,1,0,1,2,50,647,91
31691601,2013-04-11 02:44:17,2,3,66,220,1368,4484.1382,226468,0,0,1,2013-06-30,2013-07-03,2,3,1,8253,1,0,1,6,70,19,3
31192781,2013-07-23 18:37:22,2,3,66,348,48862,4965.0051,83673,0,0,1,2013-08-12,2013-08-14,2,0,1,669,3,0,1,2,50,212,4
17152150,2014-04-08 13:31:58,2,3,71,0,10099,,1066822,0,1,9,2014-07-22,2014-07-28,1,0,1,141,1,0,12,4,196,1968,62
11586594,2014-08-21 05:02:45,36,2,46,347,30537,179.36700000000002,142653,0,0,4,2014-08-28,2014-08-30,1,0,1,19035,1,0,1,6,144,1393,40
11419966,2014-08-17 10:59:38,30,4,195,548,7854,,705733,0,1,0,2014-08-26,2014-08-29,1,0,1,55178,3,0,1,0,34,85,62
29861819,2014-07-09 19:54:27,11,3,205,135,21221,,250115,1,0,9,2014-07-11,2014-07-12,2,2,1,8798,1,0,1,2,198,374,21
18683878,2013-07-11 16:38:26,13,1,46,157,34868,158.8587,213302,0,0,4,2013-07-16,2013-07-18,1,0,1,8800,1,1,1,6,144,15,41
9545678,2014-07-14 21:54:44,2,3,195,548,56440,,838785,0,0,9,2014-07-17,2014-07-18,2,0,1,12217,6,0,1,2,50,365,28
19224006,2013-01-16 17:34:38,24,2,3,51,9527,,457619,0,0,9,2013-01-29,2013-01-31,1,0,1,8822,1,0,1,3,130,91,60
25353515,2014-09-06 20:00:28,8,4,77,824,33418,10552.5969,865433,1,0,0,2015-04-11,2015-04-18,2,1,1,8745,1,0,1,6,204,27,2
25300631,2014-12-04 22:12:46,2,3,66,462,27117,149.9048,679772,0,0,9,2014-12-31,2015-01-01,4,0,2,8273,1,0,1,2,50,660,19
6461065,2014-07-30 22:01:24,23,1,1,448,41144,,1160124,0,0,9,2014-08-22,2014-08-24,2,0,1,20062,6,0,1,6,170,11,90
2155117,2014-12-13 12:07:42,2,3,66,348,48862,4085.6343,670509,0,0,1,2014-12-29,2014-12-31,5,0,3,8808,1,0,1,6,169,28,46
4701249,2013-12-04 13:48:01,11,3,205,135,36086,3510.4938,132988,0,0,0,2014-02-14,2014-02-21,1,0,1,44220,8,1,1,4,13,1531,68
33649650,2014-10-20 04:22:12,2,3,66,226,9427,7644.0699,1081996,0,0,9,2014-10-22,2014-10-23,1,0,1,19940,6,0,1,3,99,88,3
15157059,2014-09-22 14:21:41,2,3,66,226,42442,156.2479,686430,0,0,0,2014-11-07,2014-11-08,2,0,1,18055,1,0,1,2,50,489,5
22379751,2014-03-05 19:32:49,2,3,66,351,19725,943.9321,713245,1,0,9,2014-03-15,2014-03-17,1,0,1,11621,1,0,2,2,50,703,51
31985785,2014-10-01 08:23:50,2,3,58,52,50570,,1004996,0,1,0,2014-10-02,2014-10-09,2,0,1,8245,1,0,2,6,22,245,8
24126331,2014-09-21 18:24:41,13,1,46,172,48487,85.3188,112577,1,0,3,2015-01-03,2015-01-10,2,0,1,6241,1,0,2,6,105,1817,86
7739559,2014-09-16 10:19:26,23,1,1,401,48244,,1073343,0,0,5,2014-10-04,2014-10-06,5,0,2,8790,1,0,1,6,199,5,29
23419557,2014-10-09 20:15:32,37,1,69,881,14134,,1003391,1,1,2,2014-12-26,2015-01-03,2,1,1,468,1,0,2,3,48,153,2
37601775,2014-10-06 12:47:17,2,3,66,260,32913,4324.9854,978706,0,0,9,2015-02-15,2015-02-28,2,0,1,669,3,0,1,2,50,212,96
1474385,2014-11-18 00:32:44,24,2,3,65,28685,,1105253,0,1,9,2015-01-11,2015-01-13,2,0,1,23237,1,0,1,3,106,756,3
15698421,2013-12-04 09:39:35,2,3,66,174,7243,215.8717,935792,0,1,2,2014-01-02,2014-01-06,2,0,1,8250,1,0,1,2,50,628,79
18602237,2014-06-24 14:19:03,2,3,66,348,4873,4210.1442,1400,0,0,5,2015-06-24,2015-06-26,2,0,1,8289,1,0,1,6,107,36,59
18189235,2014-11-26 15:16:29,37,1,69,1010,15905,,108664,0,0,9,2014-11-29,2014-12-02,1,0,1,1531,3,0,1,2,50,365,70
22506328,2013-04-16 20:14:59,24,2,3,77,55529,,1173309,0,0,1,2013-05-23,2013-05-27,3,0,1,21816,6,0,1,0,63,1108,99
24056462,2013-07-08 20:02:25,2,3,108,165,36425,,1040414,0,0,9,2013-08-02,2013-08-09,2,2,1,8268,1,0,2,2,50,682,77
17733727,2014-12-02 20:29:40,11,3,205,135,34614,4958.8641,132693,0,0,2,2014-12-12,2014-12-14,2,0,1,8263,1,0,2,6,17,23,29
11282029,2013-11-08 00:21:25,11,3,70,47,14566,,160355,0,0,2,2013-11-09,2013-11-11,1,0,1,20225,6,0,1,3,182,46,36
8989102,2014-04-28 12:20:47,2,3,66,352,47603,,108081,0,0,9,2014-04-29,2014-05-01,2,0,1,45093,1,1,1,2,50,908,48
18133635,2013-09-12 09:35:54,24,2,115,957,17195,,1182373,0,0,1,2013-09-20,2013-09-21,1,0,1,8822,1,1,1,3,130,1074,85
4121446,2014-07-15 10:10:17,2,3,66,220,2086,2479.4529,1076050,0,0,1,2014-07-27,2014-07-28,3,3,2,18790,1,0,1,2,50,361,39
30022603,2013-08-30 19:00:12,2,3,66,220,26044,,684395,0,0,9,2013-08-31,2013-09-04,2,0,1,15093,1,0,5,2,50,679,72
33089071,2014-07-23 10:52:02,34,3,205,354,41495,349.4558,522827,0,0,9,2014-08-29,2014-09-01,1,0,8,7635,3,0,1,2,50,675,41
2377562,2014-10-06 08:13:58,2,3,66,442,53423,496.3891,75485,0,0,4,2014-10-12,2014-10-13,1,0,1,26835,1,0,1,2,50,497,94
13198221,2013-09-09 09:34:52,2,3,66,220,19416,925.0566,913556,0,0,9,2013-09-10,2013-09-11,1,0,1,25703,6,1,1,2,50,688,48
24745533,2013-06-22 16:24:02,2,3,66,174,49729,53.1111,1131517,0,0,9,2013-06-24,2013-06-26,2,2,1,3072,3,0,2,2,50,366,26
24399344,2014-07-20 07:23:41,2,3,66,174,52276,1549.6469,1087771,0,0,3,2014-10-04,2014-10-11,4,0,1,8810,1,0,1,4,8,1532,61
19193584,2013-02-09 12:21:10,34,3,205,155,19334,946.852,357251,0,1,9,2013-02-18,2013-02-20,1,0,1,8250,1,0,1,2,50,628,49
36002509,2014-11-10 18:43:39,2,3,66,220,2086,197.4866,1083580,0,0,3,2015-01-16,2015-01-19,2,1,1,8268,1,0,1,2,50,682,71
37199304,2014-08-04 20:35:52,2,3,66,174,17760,664.6042,771042,0,0,0,2014-08-09,2014-08-16,1,0,1,23593,1,0,2,2,50,1181,16
31973469,2014-12-31 10:46:58,8,4,77,871,34077,10232.5395,966903,0,0,5,2015-01-20,2015-01-22,1,0,1,22074,6,0,1,6,204,1463,30
3995501,2013-07-01 07:40:41,2,3,66,348,16059,,741080,0,0,9,2013-10-18,2013-10-19,2,0,1,11634,1,0,1,4,174,405,96
14354855,2014-08-12 10:18:46,2,3,66,311,34626,2673.4637,842652,0,0,9,2014-08-25,2014-08-28,1,0,1,8279,1,0,2,2,50,1230,70
2638493,2013-09-04 17:41:45,2,3,66,153,23219,173.5986,794394,0,0,9,2013-09-08,2013-09-09,2,0,1,564,4,0,1,2,50,1633,55
37395742,2014-06-24 10:39:22,2,3,66,459,47215,,245858,0,0,9,2014-07-06,2014-07-08,1,0,1,8221,1,0,2,3,99,47,58
28885877,2014-01-15 13:42:22,11,3,205,354,25315,3982.3362,176178,0,0,0,2014-09-01,2014-09-07,1,0,1,8788,1,0,2,6,77,2,89
22913204,2014-09-28 08:35:54,37,1,69,566,49966,,309123,1,1,9,2015-05-10,2015-05-19,2,0,1,21222,1,0,1,3,152,73,74
100722,2014-08-20 15:16:31,2,3,66,174,27251,2411.784,393431,0,1,9,2014-09-30,2014-10-04,2,0,1,11938,1,0,1,4,8,126,66
4003995,2013-11-21 07:07:09,2,3,66,143,45247,271.5336,761149,0,0,5,2013-11-22,2013-11-24,1,0,1,8266,1,0,1,2,50,411,48
4431602,2013-06-26 18:04:39,11,3,205,354,273,1168.1981,656314,0,1,0,2013-08-18,2013-08-21,4,0,2,8266,1,0,1,2,50,411,37
16652984,2014-05-10 14:44:45,2,3,44,29,40365,,994915,0,1,9,2014-06-08,2014-06-12,1,0,1,8250,1,0,1,2,50,628,79
2013584,2014-06-30 21:40:58,2,3,66,442,25538,4951.9605,263101,0,1,9,2014-07-30,2014-08-06,1,0,1,8745,1,0,2,6,204,1614,77
34257176,2014-10-29 09:10:23,2,3,66,258,50215,1083.1681,681972,0,1,2,2015-05-04,2015-05-08,2,0,1,14984,1,0,2,2,50,1457,70
26660402,2013-02-22 09:07:46,2,3,66,352,5807,897.3326,60163,0,0,9,2013-07-18,2013-07-19,1,0,1,11998,1,0,2,2,50,670,70
31253822,2014-06-12 15:53:39,2,3,66,258,36507,897.8049,255772,0,0,9,2014-06-17,2014-06-18,1,0,1,12433,5,0,1,2,50,449,39
34152735,2014-01-14 17:23:55,37,1,69,657,51077,,318000,0,1,9,2014-04-05,2014-04-19,2,2,2,18998,1,0,1,6,77,6,78
22051818,2014-10-18 19:28:16,11,3,205,354,25315,1606.755,750411,0,0,9,2014-11-05,2014-11-11,1,0,1,21059,6,1,1,4,8,110,48
34562736,2013-02-26 17:40:45,2,3,66,196,2428,206.4888,533703,0,0,4,2013-03-01,2013-03-03,2,1,1,8267,1,0,13,2,50,675,98
23043586,2014-07-28 15:01:28,2,3,66,340,43356,1284.5756,803686,0,0,9,2014-08-30,2014-09-01,2,0,1,26419,6,0,1,2,198,399,4
34325407,2014-12-09 14:56:40,2,3,103,45,38784,,929698,0,0,9,2014-12-18,2014-12-23,1,1,1,1019,1,0,1,4,119,2065,99
6979863,2013-02-24 20:18:12,2,3,66,462,16353,5783.5482,98286,0,0,0,2013-09-07,2013-09-12,2,0,1,20254,6,0,2,6,105,1854,22
12458883,2014-11-07 05:04:10,2,3,66,226,42300,944.0239,894826,0,1,9,2015-01-09,2015-01-17,2,0,1,21066,6,0,1,4,8,126,65
6853732,2014-10-09 14:50:09,34,3,205,135,36086,260.8213,977322,1,0,9,2014-10-09,2014-10-10,2,0,1,1835,1,0,1,2,198,378,90
24704004,2014-09-19 12:01:14,23,1,1,401,7581,,1014875,0,0,9,2014-11-05,2014-11-12,2,1,1,8788,1,0,2,6,77,1880,5
917136,2014-04-23 11:45:48,11,3,205,135,27655,3245.2184,631572,0,0,9,2015-01-03,2015-01-07,3,0,1,8857,1,1,1,2,50,214,84
20682436,2014-08-18 15:47:04,26,0,215,654,13111,,1024512,1,0,0,2014-08-27,2014-08-30,2,0,1,8250,1,0,1,2,50,628,51
3494578,2013-07-01 08:19:03,2,3,66,174,41886,2069.8875,666959,0,1,1,2013-10-09,2013-10-13,2,0,1,8229,1,0,2,2,50,678,21
14466426,2014-03-21 22:27:39,2,3,66,348,47997,1.4873,1127711,0,0,1,2014-03-29,2014-03-30,4,0,2,24919,6,0,1,2,50,676,21
7971043,2014-03-05 16:17:47,2,3,130,759,28771,,496683,0,1,0,2014-08-14,2014-08-17,2,0,1,8859,1,0,3,2,50,212,8
36753957,2014-01-23 16:16:25,33,2,194,38,42328,,343426,0,0,9,2014-02-23,2014-03-06,2,0,1,8250,1,0,1,2,50,628,1
2246550,2014-09-08 22:11:34,13,1,46,408,28614,,921318,0,0,5,2015-01-30,2015-01-31,2,0,1,25428,6,0,1,2,50,700,10
13531720,2014-11-05 15:20:12,8,4,77,824,15015,1963.4771,745722,0,1,0,2015-02-24,2015-02-27,2,0,1,14907,1,0,1,0,87,58,80
34862844,2014-05-03 15:51:51,2,3,66,459,10100,1267.4327,380269,0,0,9,2014-07-11,2014-07-14,2,0,1,44045,3,0,1,2,50,701,41
1681378,2014-02-21 08:12:02,2,3,66,351,56314,,513208,0,0,9,2014-03-29,2014-04-04,2,1,1,11353,1,0,1,2,50,699,31
37070814,2014-10-26 15:04:42,2,3,66,174,16634,382.5098,285349,1,0,0,2014-12-21,2014-12-23,2,2,1,8250,1,1,1,2,50,628,45
37394175,2013-10-29 19:31:48,24,2,3,50,5703,,233748,0,0,0,2013-12-17,2013-12-23,2,1,1,8383,3,0,2,6,204,27,5
17059170,2014-10-26 12:04:09,11,3,205,135,36086,168.774,812501,1,0,0,2014-10-26,2014-10-27,1,0,1,12933,5,0,1,2,198,374,18
22832851,2014-11-05 20:28:43,24,2,3,50,5703,,2057,0,0,0,2015-03-25,2015-03-26,2,0,1,8788,1,0,1,6,77,2,99
21137005,2013-10-08 09:18:24,2,3,66,324,37916,146.6209,31709,1,0,1,2013-10-19,2013-10-20,2,0,1,12149,1,0,1,2,50,624,59
36599895,2014-04-19 17:30:25,2,3,66,337,12122,5018.1417,970295,0,0,1,2014-04-22,2014-04-25,1,0,1,8245,1,0,1,6,22,245,64
4639407,2013-08-31 14:24:47,24,2,3,50,5703,,1188477,0,0,1,2013-11-10,2013-11-14,2,0,1,8289,1,0,4,6,107,36,62
30053522,2013-05-01 23:56:50,2,3,115,732,13119,,751197,0,0,9,2013-05-28,2013-05-31,8,0,2,8244,1,0,1,2,50,643,91
11392623,2014-12-28 19:46:29,11,3,205,411,54864,387.5042,609911,0,0,0,2015-02-27,2015-03-02,1,0,1,25944,6,0,1,2,198,370,55
11815811,2014-07-11 17:20:14,2,3,66,448,39938,180.5879,991975,1,0,0,2014-07-24,2014-07-27,2,1,1,33256,4,0,4,2,50,611,83
11182966,2014-03-09 08:20:58,2,3,179,410,16634,,1012817,1,0,1,2014-07-10,2014-07-17,2,1,1,8791,1,1,1,4,8,110,87
27473874,2013-12-05 13:48:16,8,4,77,871,36643,2786.5474,1170788,0,1,9,2014-09-13,2014-09-23,2,2,2,11815,1,0,1,3,5,1701,30
30812896,2014-03-19 11:14:41,2,3,66,174,21177,2128.8966,278487,0,1,0,2014-03-30,2014-04-04,5,1,2,12188,6,0,2,4,8,110,0
25831805,2014-11-20 07:31:51,2,3,66,174,30033,,1158996,1,0,2,2014-11-20,2014-11-21,2,0,1,12188,6,0,1,4,8,110,65
2255225,2014-12-30 22:14:16,11,3,205,155,53078,6382.0476,940013,0,0,5,2015-01-25,2015-01-31,2,0,1,8242,1,0,1,3,171,61,69
13985295,2014-07-05 12:03:49,2,3,66,226,42300,537.8526,941882,0,0,1,2015-06-11,2015-06-14,2,1,1,14148,4,0,1,2,50,191,42
2360091,2014-06-24 06:34:05,2,3,66,337,1794,1602.5193,23997,1,1,0,2014-08-08,2014-08-14,4,2,2,11938,1,0,1,4,8,126,87
21661112,2014-09-12 02:41:07,2,3,70,47,14566,,556511,0,1,9,2014-09-13,2014-09-16,1,0,1,18569,1,0,2,3,182,83,63
35779154,2014-09-19 07:59:36,2,3,66,220,1437,143.7184,199921,1,0,0,2014-10-17,2014-10-19,2,2,1,5675,3,0,1,2,50,700,73
28529537,2014-09-24 08:50:53,24,2,3,50,41768,,442916,0,0,2,2014-12-02,2014-12-03,2,0,1,8242,1,0,1,3,171,61,40
25130695,2013-06-06 17:45:51,37,1,69,657,51077,,91341,0,0,1,2013-09-08,2013-09-11,2,0,1,8794,1,0,1,6,144,7,5
25184438,2014-08-19 07:58:50,2,3,66,448,53078,2033.9438,275204,0,1,9,2014-09-16,2014-09-21,2,0,1,8810,1,0,4,4,8,1532,96
22111505,2014-08-05 21:53:17,8,4,77,824,34166,9137.0964,967670,0,0,9,2015-04-02,2015-04-07,2,1,1,18773,1,0,1,6,22,1794,38
37442973,2014-08-05 10:17:22,2,3,229,249,56090,,406319,0,0,2,2014-08-24,2014-08-25,2,0,1,31486,4,0,4,3,5,44,81
13916061,2014-08-18 12:01:09,2,3,66,311,34922,,747612,0,0,4,2014-08-19,2014-08-21,2,0,1,11850,1,0,2,2,198,750,56
34347569,2014-12-14 17:09:53,30,4,195,548,1446,,1001896,0,0,9,2015-01-05,2015-01-06,2,0,1,19417,1,1,1,0,34,1444,12
10077848,2013-06-18 13:33:16,2,3,66,258,4687,1471.0655,373184,0,1,3,2013-12-26,2013-12-31,2,0,1,5405,6,0,2,4,8,126,89
1497600,2013-09-04 11:03:29,27,2,167,51,11261,,1161087,0,0,1,2013-09-18,2013-09-22,2,0,1,57783,3,0,1,6,22,245,46
37482010,2014-09-26 20:43:56,8,4,77,401,29226,3366.9179,562113,1,0,1,2015-06-24,2015-07-01,2,2,1,8819,1,0,1,3,168,1242,90
16104178,2013-03-18 02:38:16,2,3,66,174,8853,5957.7695,778950,0,0,3,2013-05-08,2013-05-11,2,0,1,8289,1,0,1,6,107,36,97
21932194,2014-10-04 12:57:28,37,1,69,695,40566,,303046,0,0,0,2014-11-03,2014-11-05,3,1,1,375,1,0,1,4,119,2063,82
21810170,2014-08-29 20:48:49,2,3,66,226,36508,99.20100000000001,1101397,0,0,9,2014-11-07,2014-11-09,1,0,1,12178,6,0,1,2,50,350,91
16036127,2013-10-06 07:14:58,2,3,66,447,902,492.5938,604022,0,0,9,2013-10-06,2013-10-07,8,9,4,44063,6,0,1,2,50,969,50
29782012,2014-08-17 12:54:35,2,3,66,220,27733,1188.8318,49438,1,1,1,2014-09-12,2014-09-14,2,0,1,12257,6,0,2,4,51,1509,21
14211543,2013-10-21 08:26:19,2,3,66,337,53976,203.49400000000003,409243,0,0,9,2013-11-08,2013-11-09,2,0,1,8223,1,0,1,2,50,690,41
32754225,2013-02-19 11:00:21,34,3,205,354,48951,1234.0978,737087,0,1,9,2013-04-28,2013-05-03,2,0,1,44045,3,0,4,2,50,701,70
3018636,2014-09-19 12:45:49,13,1,46,171,43387,7538.6005,620087,0,0,3,2015-05-02,2015-05-04,3,0,2,8859,1,0,1,2,50,212,37
19583328,2014-07-31 14:15:49,2,3,66,351,2592,1879.8944,231737,0,1,9,2015-03-05,2015-03-09,2,0,1,8250,1,0,1,2,50,628,1
35825898,2013-01-22 12:49:57,2,3,66,335,5007,1670.4761,403072,0,1,9,2013-12-05,2013-12-12,2,0,1,11439,1,0,3,4,163,1503,65
4217117,2014-05-08 08:25:02,11,3,205,354,22772,4321.0309,96010,0,0,5,2014-05-30,2014-06-01,1,0,1,8862,1,0,2,6,204,1466,35
